time,Channel A Last (V),Channel B Last (V)
1681200302,1.02,0.099
1681200302,1.022,0.094
1681200302,1.024,0.094
1681200302,1.025,0.098
1681200302,1.026,0.101
1681200302,1.025,0.105
1681200302,1.02,0.097
1681200302,1.024,0.101
1681200302,1.023,0.1
1681200302,1.023,0.109
1681200302,1.021,0.098
1681200302,1.022,0.088
1681200302,1.024,0.097
1681200302,1.023,0.106
1681200303,1.024,0.1
1681200303,1.021,0.099
1681200303,1.024,0.097
1681200303,1.023,0.095
1681200303,1.024,0.101
1681200303,1.024,0.096
1681200303,1.022,0.096
1681200303,1.023,0.101
1681200303,1.02,0.096
1681200303,1.021,0.095
1681200303,1.022,0.102
1681200303,1.025,0.097
1681200303,1.024,0.099
1681200303,1.023,0.094
1681200303,1.022,0.095
1681200303,1.025,0.095
1681200303,1.023,0.098
1681200303,1.024,0.103
1681200303,1.024,0.098
1681200303,1.023,0.096
1681200304,1.021,0.102
1681200304,1.021,0.097
1681200304,1.02,0.102
1681200304,1.025,0.096
1681200304,1.023,0.106
1681200304,1.02,0.097
1681200304,1.021,0.103
1681200304,1.024,0.1
1681200304,1.025,0.099
1681200304,1.024,0.093
1681200304,1.024,0.092
1681200304,1.023,0.103
1681200304,1.023,0.116
1681200304,1.022,0.092
1681200304,1.022,0.094
1681200304,1.024,0.111
1681200304,1.027,0.095
1681200304,1.023,0.107
1681200304,1.023,0.078
1681200304,1.022,0.084
1681200305,1.024,0.114
1681200305,1.022,0.089
1681200305,1.023,0.116
1681200305,1.022,0.108
1681200305,1.023,0.094
1681200305,1.026,0.11
1681200305,1.028,0.094
1681200305,1.022,0.106
1681200305,1.023,0.107
1681200305,1.028,0.088
1681200305,1.025,0.069
1681200305,1.025,0.094
1681200305,1.026,0.095
1681200305,1.024,0.119
1681200305,1.023,0.144
1681200305,1.022,0.091
1681200305,1.025,0.104
1681200305,1.025,0.083
1681200305,1.026,0.125
1681200305,1.024,0.121
1681200306,1.022,0.084
1681200306,1.025,0.122
1681200306,1.023,0.115
1681200306,1.025,0.131
1681200306,1.023,0.093
1681200306,1.024,0.092
1681200306,1.023,0.057
1681200306,1.023,0.105
1681200306,1.023,0.081
1681200306,1.021,0.078
1681200306,1.024,0.114
1681200306,1.025,0.08
1681200306,1.023,0.141
1681200306,1.029,0.047
1681200306,1.023,0.094
1681200306,1.025,0.095
1681200306,1.024,0.081
1681200306,1.024,0.102
1681200306,1.024,0.105
1681200306,1.025,0.143
1681200307,1.023,0.134
1681200307,1.022,0.118
1681200307,1.02,0.094
1681200307,1.023,0.088
1681200307,1.022,0.091
1681200307,1.021,0.088
1681200307,1.023,0.117
1681200307,1.026,0.117
1681200307,1.024,0.088
1681200307,1.023,0.104
1681200307,1.021,0.095
1681200307,1.024,0.109
1681200307,1.027,0.12
1681200307,1.024,0.087
1681200307,1.017,0.044
1681200307,1.026,0.14
1681200307,1.023,0.083
1681200307,1.022,0.139
1681200307,1.024,0.14
1681200307,1.021,0.079
1681200308,1.018,0.113
1681200308,1.023,0.096
1681200308,1.02,0.034
1681200308,1.024,0.105
1681200308,1.024,0.068
1681200308,1.019,0.084
1681200308,1.024,0.086
1681200308,1.022,0.109
1681200308,1.02,0.045
1681200308,1.022,0.105
1681200308,1.024,0.097
1681200308,1.02,0.089
1681200308,1.02,0.08
1681200308,1.022,0.096
1681200308,1.019,0.04
1681200308,1.022,0.146
1681200308,1.022,0.059
1681200308,1.021,0.131
1681200308,1.022,0.082
1681200308,1.021,0.095
1681200309,1.023,0.084
1681200309,1.024,0.09
1681200309,1.023,0.079
1681200309,1.025,0.084
1681200309,1.023,0.088
1681200309,1.025,0.134
1681200309,1.02,0.078
1681200309,1.028,0.115
1681200309,1.021,0.09
1681200309,1.028,0.098
1681200309,1.024,0.098
1681200309,1.022,0.083
1681200309,1.023,0.091
1681200309,1.022,0.096
1681200309,1.023,0.063
1681200309,1.019,0.098
1681200309,1.022,0.091
1681200309,1.021,0.111
1681200309,1.022,0.114
1681200309,1.022,0.117
1681200310,1.021,0.101
1681200310,1.02,0.093
1681200310,1.021,0.1
1681200310,1.022,0.109
1681200310,1.021,0.097
1681200310,1.021,0.109
1681200310,1.02,0.094
1681200310,1.018,0.09
1681200310,1.022,0.091
1681200310,1.022,0.102
1681200310,1.023,0.096
1681200310,1.023,0.102
1681200310,1.021,0.096
1681200310,1.023,0.095
1681200310,1.021,0.096
1681200310,1.021,0.093
1681200310,1.022,0.101
1681200310,1.021,0.092
1681200310,1.023,0.094
1681200310,1.021,0.102
1681200311,1.021,0.103
1681200311,1.022,0.099
1681200311,1.017,0.088
1681200311,1.024,0.1
1681200311,1.021,0.096
1681200311,1.028,0.094
1681200311,1.023,0.096
1681200311,1.021,0.097
1681200311,1.022,0.097
1681200311,1.023,0.103
1681200311,1.02,0.097
1681200311,1.022,0.1
1681200311,1.022,0.101
1681200311,1.02,0.096
1681200311,1.025,0.094
1681200311,1.026,0.1
1681200311,1.02,0.101
1681200311,1.024,0.103
1681200311,1.022,0.096
1681200311,1.02,0.099
1681200312,1.023,0.098
1681200312,1.022,0.097
1681200312,1.023,0.102
1681200312,1.019,0.102
1681200312,1.021,0.095
1681200312,1.022,0.102
1681200312,1.022,0.091
1681200312,1.021,0.089
1681200312,1.024,0.097
1681200312,1.021,0.093
1681200312,1.023,0.103
1681200312,1.025,0.099
1681200312,1.021,0.1
1681200312,1.017,0.103
1681200312,1.022,0.094
1681200312,1.022,0.093
1681200312,1.019,0.097
1681200312,1.02,0.105
1681200312,1.02,0.099
1681200312,1.024,0.103
1681200313,1.023,0.094
1681200313,1.02,0.108
1681200313,1.024,0.1
1681200313,1.018,0.092
1681200313,1.023,0.096
1681200313,1.022,0.103
1681200313,1.013,0.079
1681200313,1.02,0.101
1681200313,1.023,0.101
1681200313,1.022,0.099
1681200313,1.022,0.096
1681200313,1.021,0.095
1681200313,1.02,0.104
1681200313,1.024,0.103
1681200313,1.022,0.096
1681200313,1.019,0.091
1681200313,1.024,0.097
1681200313,1.02,0.096
1681200313,1.021,0.095
1681200313,1.023,0.095
1681200314,1.021,0.101
1681200314,1.023,0.1
1681200314,1.021,0.097
1681200314,1.02,0.094
1681200314,1.021,0.088
1681200314,1.022,0.1
1681200314,1.023,0.11
1681200314,1.025,0.096
1681200314,1.02,0.1
1681200314,1.022,0.097
1681200314,1.023,0.102
1681200314,1.022,0.095
1681200314,1.023,0.101
1681200314,1.021,0.097
1681200314,2.227,0.1
1681200314,2.457,0.096
1681200314,2.454,0.087
1681200314,2.453,0.096
1681200314,2.456,0.098
1681200314,2.458,0.093
1681200315,2.458,0.098
1681200315,2.458,0.098
1681200315,2.457,0.097
1681200315,2.458,0.099
1681200315,2.457,0.089
1681200315,2.456,0.1
1681200315,1.095,0.099
1681200315,1.008,0.056
1681200315,1.022,0.104
1681200315,1.021,0.094
1681200315,1.023,0.102
1681200315,1.025,0.101
1681200315,1.022,0.095
1681200315,1.02,0.542
1681200315,1.023,8.115
1681200315,1.022,8.134
1681200315,1.022,8.162
1681200315,1.023,8.159
1681200315,1.024,8.177
1681200315,1.022,8.18
1681200316,1.021,8.168
1681200316,1.022,8.172
1681200316,1.022,8.146
1681200316,1.023,1.991
1681200316,1.022,0.097
1681200316,1.027,0.096
1681200316,1.02,0.097
1681200316,1.025,0.099
1681200316,1.024,0.099
1681200316,1.021,0.093
1681200316,1.021,0.099
1681200316,1.022,0.102
1681200316,1.023,0.1
1681200316,1.024,0.1
1681200316,1.022,0.095
1681200316,1.022,0.102
1681200316,1.023,0.101
1681200316,1.022,0.098
1681200316,1.024,0.099
1681200316,1.024,0.104
1681200317,1.023,0.105
1681200317,1.024,0.094
1681200317,1.02,0.1
1681200317,1.022,0.096
1681200317,1.019,0.089
1681200317,1.026,0.094
1681200317,1.023,0.104
1681200317,1.025,0.094
1681200317,1.025,0.095
1681200317,1.023,0.102
1681200317,1.023,0.102
1681200317,1.024,0.101
1681200317,1.021,0.092
1681200317,1.025,0.093
1681200317,1.021,0.095
1681200317,1.025,0.106
1681200317,1.024,0.097
1681200317,1.024,0.101
1681200317,1.02,0.102
1681200317,1.02,0.095
1681200318,1.021,0.095
1681200318,1.022,0.098
1681200318,1.021,0.096
1681200318,1.021,0.094
1681200318,1.022,0.096
1681200318,1.021,0.093
1681200318,1.024,0.095
1681200318,1.023,0.103
1681200318,1.025,0.104
1681200318,1.023,0.09
1681200318,1.023,0.093
1681200318,1.023,0.101
1681200318,1.026,0.089
1681200318,1.02,0.088
1681200318,1.022,0.091
1681200318,1.02,0.097
1681200318,1.021,0.088
1681200318,1.022,0.101
1681200318,1.021,0.089
1681200318,1.022,0.104
1681200319,1.021,0.09
1681200319,1.025,0.112
1681200319,1.025,0.082
1681200319,1.022,0.101
1681200319,1.024,0.104
1681200319,1.023,0.076
1681200319,1.024,0.088
1681200319,1.022,0.106
1681200319,1.026,0.103
1681200319,1.024,0.088
1681200319,1.025,0.078
1681200319,1.023,0.145
1681200319,1.026,0.099
1681200319,1.018,0.087
1681200319,1.019,0.076
1681200319,1.026,0.092
1681200319,1.025,0.114
1681200319,1.022,0.076
1681200319,1.019,0.081
1681200319,1.024,0.136
1681200320,1.018,0.098
1681200320,1.021,0.098
1681200320,1.023,0.105
1681200320,1.022,0.104
1681200320,1.02,0.116
1681200320,1.019,0.104
1681200320,1.025,0.135
1681200320,1.024,0.098
1681200320,1.02,0.08
1681200320,1.025,0.102
1681200320,1.021,0.081
1681200320,1.023,0.113
1681200320,1.022,0.077
1681200320,1.023,0.143
1681200320,1.023,0.102
1681200320,1.023,0.08
1681200320,1.026,0.137
1681200320,1.021,0.1
1681200320,1.022,0.074
1681200320,1.025,0.074
1681200321,1.024,0.133
1681200321,1.022,0.106
1681200321,1.025,0.071
1681200321,1.022,0.088
1681200321,1.022,0.137
1681200321,1.021,0.159
1681200321,1.019,0.086
1681200321,1.021,0.062
1681200321,1.022,0.101
1681200321,1.02,0.094
1681200321,1.024,0.113
1681200321,1.018,0.06
1681200321,1.021,0.094
1681200321,1.023,0.101
1681200321,1.021,0.067
1681200321,1.023,0.099
1681200321,1.023,0.154
1681200321,1.021,0.094
1681200321,1.021,0.073
1681200321,1.024,0.09
1681200322,1.021,0.119
1681200322,1.022,0.101
1681200322,1.022,0.132
1681200322,1.021,0.097
1681200322,1.021,0.077
1681200322,1.024,0.192
1681200322,1.021,0.107
1681200322,1.024,0.091
1681200322,1.022,0.047
1681200322,1.022,0.118
1681200322,1.025,0.102
1681200322,1.024,0.09
1681200322,1.021,0.112
1681200322,1.023,0.123
1681200322,1.021,0.089
1681200322,1.019,0.069
1681200322,1.021,0.087
1681200322,1.021,0.087
1681200322,1.024,0.064
1681200322,1.024,0.085
1681200323,1.022,0.122
1681200323,1.023,0.114
1681200323,1.022,0.096
1681200323,1.022,0.075
1681200323,1.025,0.078
1681200323,1.025,0.086
1681200323,1.024,0.115
1681200323,1.022,0.117
1681200323,1.019,0.121
1681200323,1.023,0.087
1681200323,1.022,0.107
1681200323,1.023,0.119
1681200323,1.024,0.115
1681200323,1.02,0.073
1681200323,1.024,0.127
1681200323,1.022,0.073
1681200323,1.025,0.088
1681200323,1.021,0.088
1681200323,1.024,0.06
1681200323,1.021,0.099
1681200324,1.023,0.087
1681200324,1.025,0.091
1681200324,1.021,0.097
1681200324,1.021,0.095
1681200324,1.022,0.104
1681200324,1.025,0.085
1681200324,1.023,0.105
1681200324,1.025,0.097
1681200324,1.022,0.091
1681200324,1.022,0.089
1681200324,1.023,0.099
1681200324,1.023,0.103
1681200324,1.023,0.095
1681200324,1.021,0.097
1681200324,1.021,0.086
1681200324,1.021,0.1
1681200324,1.021,0.095
1681200324,1.023,0.098
1681200324,1.022,0.104
1681200324,1.022,0.099
1681200325,1.021,0.104
1681200325,1.02,0.095
1681200325,1.019,0.093
1681200325,1.023,0.092
1681200325,1.02,0.099
1681200325,1.022,0.095
1681200325,1.02,0.091
1681200325,1.023,0.095
1681200325,1.022,0.105
1681200325,1.022,0.096
1681200325,1.021,0.099
1681200325,1.02,0.098
1681200325,1.019,0.095
1681200325,1.021,0.091
1681200325,1.024,0.1
1681200325,1.02,0.108
1681200325,1.021,0.092
1681200325,1.021,0.097
1681200325,1.02,0.098
1681200325,1.02,0.097
1681200326,1.023,0.095
1681200326,1.023,0.099
1681200326,1.023,0.098
1681200326,1.019,0.1
1681200326,1.023,0.097
1681200326,1.022,0.098
1681200326,1.02,0.103
1681200326,1.023,0.106
1681200326,1.021,0.095
1681200326,1.022,0.099
1681200326,1.02,0.098
1681200326,1.021,0.096
1681200326,1.02,0.096
1681200326,1.022,0.093
1681200326,1.018,0.091
1681200326,1.023,0.094
1681200326,1.021,0.098
1681200326,1.024,0.093
1681200326,1.02,0.088
1681200326,1.02,0.095
1681200327,1.024,0.096
1681200327,1.021,0.091
1681200327,1.023,0.096
1681200327,1.023,0.1
1681200327,1.023,0.099
1681200327,1.019,0.097
1681200327,1.025,0.097
1681200327,1.021,0.093
1681200327,1.024,0.097
1681200327,1.022,0.101
1681200327,1.021,0.089
1681200327,1.022,0.091
1681200327,1.019,0.095
1681200327,1.02,0.1
1681200327,1.022,0.098
1681200327,1.022,0.088
1681200327,1.021,0.097
1681200327,1.021,0.087
1681200327,1.022,0.099
1681200327,1.022,0.096
1681200328,1.023,0.1
1681200328,1.021,0.097
1681200328,1.022,0.097
1681200328,1.022,0.109
1681200328,1.021,0.093
1681200328,1.023,0.08
1681200328,1.021,0.075
1681200328,1.026,0.113
1681200328,1.028,0.114
1681200328,1.022,0.104
1681200328,1.018,0.095
1681200328,1.021,0.092
1681200328,1.026,0.086
1681200328,1.024,0.09
1681200328,1.021,0.098
1681200328,1.02,0.095
1681200328,1.022,0.099
1681200328,1.023,0.097
1681200328,1.019,0.085
1681200328,1.023,0.096
1681200329,1.022,0.088
1681200329,1.024,0.1
1681200329,1.021,0.089
1681200329,1.021,0.084
1681200329,1.025,0.095
1681200329,1.02,0.097
1681200329,1.021,0.102
1681200329,1.019,0.089
1681200329,1.021,0.101
1681200329,1.02,0.099
1681200329,1.021,0.093
1681200329,1.02,0.096
1681200329,1.021,0.094
1681200329,1.02,0.096
1681200329,1.023,0.09
1681200329,1.016,0.097
1681200329,1.021,0.103
1681200329,1.024,0.094
1681200329,1.024,0.097
1681200329,1.021,0.085
1681200330,1.023,0.088
1681200330,1.023,0.098
1681200330,1.021,0.095
1681200330,1.018,0.095
1681200330,1.023,0.099
1681200330,1.023,0.099
1681200330,1.021,0.097
1681200330,1.023,0.094
1681200330,1.021,0.093
1681200330,1.02,0.088
1681200330,1.017,0.089
1681200330,1.022,0.09
1681200330,1.023,0.091
1681200330,1.02,0.098
1681200330,1.023,0.101
1681200330,1.022,0.092
1681200330,1.021,0.093
1681200330,1.022,0.097
1681200330,1.021,0.098
1681200330,1.021,0.099
1681200331,1.02,0.1
1681200331,1.019,0.099
1681200331,1.02,0.101
1681200331,1.021,0.099
1681200331,1.023,0.095
1681200331,1.023,0.096
1681200331,1.023,0.097
1681200331,1.024,0.103
1681200331,1.023,0.1
1681200331,1.019,0.084
1681200331,1.024,0.096
1681200331,1.024,0.1
1681200331,1.024,0.098
1681200331,1.022,0.101
1681200331,1.022,0.099
1681200331,1.021,0.086
1681200331,1.022,0.101
1681200331,1.024,0.103
1681200331,1.023,0.098
1681200331,1.023,0.098
1681200332,1.019,0.099
1681200332,1.021,0.1
1681200332,1.025,0.093
1681200332,1.025,0.101
1681200332,1.023,0.099
1681200332,1.022,0.099
1681200332,1.021,0.099
1681200332,1.022,0.095
1681200332,1.024,0.092
1681200332,1.022,0.095
1681200332,1.022,0.088
1681200332,1.019,0.084
1681200332,1.02,0.1
1681200332,1.022,0.096
1681200332,1.021,0.08
1681200332,1.023,0.094
1681200332,1.024,0.12
1681200332,1.022,0.088
1681200332,1.021,0.103
1681200332,1.023,0.112
1681200333,1.021,0.093
1681200333,2.171,0.097
1681200333,2.458,0.107
1681200333,2.457,0.099
1681200333,2.454,0.098
1681200333,2.461,0.097
1681200333,2.459,0.108
1681200333,2.457,0.104
1681200333,2.453,0.077
1681200333,2.455,0.083
1681200333,2.456,0.071
1681200333,2.459,0.102
1681200333,2.458,0.108
1681200333,2.457,0.114
1681200333,2.199,0.093
1681200333,1.022,0.084
1681200333,1.025,0.087
1681200333,1.023,0.068
1681200333,1.02,0.093
1681200333,1.023,0.133
1681200334,1.019,5.895
1681200334,1.019,8.186
1681200334,1.019,8.161
1681200334,1.021,8.166
1681200334,1.016,8.193
1681200334,1.021,8.188
1681200334,1.021,8.185
1681200334,1.024,8.189
1681200334,1.02,8.191
1681200334,1.022,8.184
1681200334,1.017,8.2
1681200334,2.225,8.183
1681200334,2.455,5.545
1681200334,2.461,0.106
1681200334,2.454,0.092
1681200334,2.458,0.131
1681200334,2.459,0.095
1681200334,2.455,0.122
1681200334,2.455,0.105
1681200334,2.457,0.111
1681200335,2.458,0.074
1681200335,2.455,0.103
1681200335,2.459,0.093
1681200335,2.46,0.118
1681200335,1.795,0.093
1681200335,1.023,0.095
1681200335,1.024,0.148
1681200335,1.021,0.1
1681200335,1.02,0.039
1681200335,1.025,0.06
1681200335,1.022,2.067
1681200335,1.021,8.18
1681200335,1.021,8.168
1681200335,1.019,8.13
1681200335,1.019,8.137
1681200335,1.023,8.159
1681200335,1.019,8.159
1681200335,1.021,8.184
1681200335,1.02,8.168
1681200335,1.021,8.18
1681200336,1.021,8.186
1681200336,1.023,8.158
1681200336,1.02,0.913
1681200336,1.024,0.13
1681200336,1.024,0.132
1681200336,1.022,0.094
1681200336,1.022,0.081
1681200336,1.025,0.129
1681200336,1.026,0.106
1681200336,1.021,0.044
1681200336,1.017,0.04
1681200336,1.024,0.1
1681200336,1.021,0.021
1681200336,1.02,0.138
1681200336,1.024,0.098
1681200336,1.024,0.133
1681200336,1.022,0.123
1681200336,1.025,0.136
1681200336,1.022,0.094
1681200336,1.024,0.1
1681200337,1.025,0.099
1681200337,1.021,0.102
1681200337,1.023,0.103
1681200337,1.024,0.116
1681200337,1.021,0.123
1681200337,1.024,0.092
1681200337,1.019,0.099
1681200337,1.018,0.027
1681200337,1.025,0.083
1681200337,1.02,0.092
1681200337,1.024,0.098
1681200337,1.023,0.113
1681200337,1.019,0.067
1681200337,1.021,0.096
1681200337,1.022,0.112
1681200337,1.022,0.093
1681200337,1.021,0.085
1681200337,1.021,0.102
1681200337,1.022,0.131
1681200337,1.024,0.084
1681200338,1.021,0.086
1681200338,1.02,0.102
1681200338,1.021,0.092
1681200338,1.023,0.089
1681200338,1.023,0.098
1681200338,1.021,0.093
1681200338,1.022,0.094
1681200338,1.024,0.088
1681200338,1.022,0.092
1681200338,1.021,0.103
1681200338,1.022,0.091
1681200338,1.022,0.092
1681200338,1.023,0.098
1681200338,1.022,0.088
1681200338,1.023,0.093
1681200338,1.025,0.1
1681200338,1.023,0.103
1681200338,1.024,0.097
1681200338,1.021,0.098
1681200338,1.021,0.093
1681200339,1.025,0.097
1681200339,1.021,0.094
1681200339,1.022,0.09
1681200339,1.023,0.101
1681200339,1.017,0.098
1681200339,1.019,0.099
1681200339,1.026,0.103
1681200339,1.02,0.1
1681200339,1.022,0.1
1681200339,1.021,0.093
1681200339,1.022,0.097
1681200339,1.02,0.096
1681200339,1.02,0.099
1681200339,1.02,0.085
1681200339,1.021,0.097
1681200339,1.021,0.094
1681200339,1.02,0.079
1681200339,1.019,0.112
1681200339,1.022,0.072
1681200339,1.022,0.098
1681200340,1.021,0.092
1681200340,1.02,0.102
1681200340,1.021,0.084
1681200340,1.023,0.076
1681200340,1.02,0.097
1681200340,1.023,0.088
1681200340,1.02,0.093
1681200340,1.021,0.096
1681200340,1.021,0.097
1681200340,1.019,0.101
1681200340,1.019,0.097
1681200340,1.024,0.103
1681200340,1.023,0.098
1681200340,1.022,0.101
1681200340,1.021,0.092
1681200340,1.02,0.095
1681200340,1.023,0.091
1681200340,1.02,0.098
1681200340,1.024,0.092
1681200340,1.021,0.101
1681200341,1.021,0.093
1681200341,1.024,0.096
1681200341,1.021,0.096
1681200341,1.023,0.093
1681200341,1.024,0.091
1681200341,1.022,0.093
1681200341,1.021,0.096
1681200341,1.022,0.099
1681200341,1.021,0.087
1681200341,1.02,0.09
1681200341,1.022,0.092
1681200341,1.022,0.095
1681200341,1.024,0.095
1681200341,1.021,0.097
1681200341,1.021,0.093
1681200341,1.026,0.093
1681200341,1.022,0.1
1681200341,1.019,0.094
1681200341,1.022,0.097
1681200341,1.024,0.085
1681200342,1.021,0.091
1681200342,1.023,0.102
1681200342,1.022,0.092
1681200342,1.022,0.093
1681200342,1.021,0.086
1681200342,1.023,0.096
1681200342,1.02,0.097
1681200342,1.02,0.089
1681200342,1.023,0.095
1681200342,1.018,0.097
1681200342,1.022,0.093
1681200342,1.022,0.101
1681200342,1.022,0.1
1681200342,1.023,0.099
1681200342,1.022,0.098
1681200342,1.025,0.098
1681200342,1.023,0.091
1681200342,1.023,0.09
1681200342,1.025,0.099
1681200342,1.023,0.091
1681200343,1.024,0.092
1681200343,1.023,0.096
1681200343,1.022,0.095
1681200343,1.024,0.101
1681200343,1.023,0.093
1681200343,1.023,0.11
1681200343,1.021,0.088
1681200343,1.02,0.101
1681200343,1.024,0.094
1681200343,1.02,0.093
1681200343,1.023,0.099
1681200343,1.022,0.1
1681200343,1.023,0.095
1681200343,1.021,0.096
1681200343,1.02,0.092
1681200343,1.023,0.097
1681200343,1.02,0.085
1681200343,1.023,0.093
1681200343,1.021,0.095
1681200343,1.02,0.088
1681200344,1.017,0.097
1681200344,1.024,0.089
1681200344,1.021,0.094
1681200344,1.02,0.105
1681200344,1.021,0.099
1681200344,1.026,0.1
1681200344,1.019,0.099
1681200344,1.021,0.097
1681200344,1.022,0.097
1681200344,1.024,0.097
1681200344,1.023,0.088
1681200344,1.022,0.093
1681200344,1.019,0.099
1681200344,1.022,0.09
1681200344,1.024,0.095
1681200344,1.022,0.097
1681200344,1.021,0.095
1681200344,1.021,0.103
1681200344,1.024,0.092
1681200344,1.022,0.101
1681200345,1.02,0.1
1681200345,1.02,0.091
1681200345,1.022,0.101
1681200345,1.024,0.094
1681200345,1.022,0.101
1681200345,1.019,0.103
1681200345,1.033,0.086
1681200345,1.024,0.089
1681200345,1.024,0.099
1681200345,1.021,0.101
1681200345,1.021,0.098
1681200345,1.026,0.099
1681200345,1.023,0.102
1681200345,1.024,0.098
1681200345,1.02,0.093
1681200345,1.023,0.098
1681200345,1.023,0.091
1681200345,1.024,0.102
1681200345,1.024,0.102
1681200345,1.021,0.092
1681200346,1.023,0.101
1681200346,1.027,0.105
1681200346,1.022,0.099
1681200346,1.024,0.102
1681200346,1.02,0.089
1681200346,1.019,0.098
1681200346,1.022,0.099
1681200346,1.019,0.104
1681200346,1.022,0.094
1681200346,1.024,0.092
1681200346,1.02,0.103
1681200346,1.023,0.101
1681200346,1.022,0.102
1681200346,1.022,0.093
1681200346,1.025,0.101
1681200346,1.02,0.093
1681200346,1.019,0.095
1681200346,1.021,0.097
1681200346,1.022,0.09
1681200346,1.02,0.099
1681200347,1.023,0.095
1681200347,1.021,0.094
1681200347,1.02,0.096
1681200347,1.023,0.095
1681200347,1.022,0.093
1681200347,1.021,0.1
