Temps,Channel A Last (V),Channel B Last (V)
1670858540,1.02,0.096
1670858540,1.016,0.091
1670858540,1.019,0.088
1670858541,1.016,0.09
1670858541,1.015,0.086
1670858541,1.016,0.092
1670858541,1.018,0.092
1670858541,1.02,0.098
1670858541,1.015,0.086
1670858541,1.017,0.095
1670858541,1.016,0.079
1670858541,1.014,0.104
1670858541,1.016,0.061
1670858541,1.016,0.075
1670858541,1.018,0.118
1670858541,1.017,0.118
1670858541,1.018,0.105
1670858541,1.017,0.093
1670858541,1.017,0.102
1670858541,1.016,0.068
1670858541,1.016,0.122
1670858541,1.015,0.092
1670858541,1.015,0.102
1670858542,1.015,0.089
1670858542,1.016,0.101
1670858542,1.017,0.09
1670858542,1.02,0.097
1670858542,1.017,0.091
1670858542,1.019,0.086
1670858542,1.019,0.08
1670858542,1.016,0.092
1670858542,1.016,0.065
1670858542,1.017,0.086
1670858542,1.016,0.099
1670858542,1.015,0.076
1670858542,1.014,0.115
1670858542,1.014,0.071
1670858542,1.022,0.179
1670858542,1.017,0.107
1670858542,1.017,0.101
1670858542,1.018,0.083
1670858542,1.018,0.158
1670858542,1.014,0.059
1670858543,1.017,0.101
1670858543,1.02,0.094
1670858543,1.017,0.138
1670858543,1.017,0.13
1670858543,1.018,0.086
1670858543,1.019,0.114
1670858543,1.014,0.071
1670858543,1.021,0.141
1670858543,1.016,0.086
1670858543,1.018,0.095
1670858543,1.014,0.058
1670858543,1.016,0.096
1670858543,1.016,0.072
1670858543,1.014,0.052
1670858543,1.016,0.104
1670858543,1.017,0.074
1670858543,1.019,0.103
1670858543,1.016,0.081
1670858543,1.015,0.082
1670858543,1.018,0.146
1670858544,1.017,0.07
1670858544,1.019,0.073
1670858544,1.016,0.125
1670858544,1.017,0.101
1670858544,1.019,0.156
1670858544,1.018,0.09
1670858544,1.017,0.08
1670858544,1.014,0.05
1670858544,1.017,0.084
1670858544,1.016,0.067
1670858544,1.016,0.077
1670858544,1.015,0.071
1670858544,1.018,0.111
1670858544,1.017,0.083
1670858544,1.02,0.106
1670858544,1.016,0.094
1670858544,1.016,0.092
1670858544,1.018,0.073
1670858544,1.014,0.056
1670858544,1.016,0.112
1670858545,1.014,0.088
1670858545,1.015,0.029
1670858545,1.016,0.09
1670858545,1.016,0.101
1670858545,1.015,0.06
1670858545,1.014,0.071
1670858545,1.015,0.041
1670858545,1.013,0.073
1670858545,1.009,0.077
1670858545,1.016,0.099
1670858545,1.016,0.084
1670858545,1.014,0.111
1670858545,1.012,0.085
1670858545,1.017,0.137
1670858545,1.017,0.157
1670858545,1.016,0.131
1670858545,1.012,0.06
1670858545,1.015,0.073
1670858545,1.013,0.057
1670858545,1.017,0.065
1670858546,1.015,0.168
1670858546,1.014,0.062
1670858546,1.012,0.135
1670858546,1.015,0.094
1670858546,1.015,0.1
1670858546,1.016,0.058
1670858546,1.017,0.103
1670858546,1.015,0.103
1670858546,1.016,0.089
1670858546,1.016,0.096
1670858546,1.015,0.104
1670858546,1.016,0.081
1670858546,1.017,0.104
1670858546,1.017,0.118
1670858546,1.012,0.113
1670858546,1.018,0.114
1670858546,1.017,0.111
1670858546,1.015,0.107
1670858546,1.016,0.13
1670858546,1.016,0.093
1670858547,1.015,0.097
1670858547,1.018,0.09
1670858547,1.016,0.123
1670858547,1.015,0.079
1670858547,1.016,0.05
1670858547,1.014,0.094
1670858547,1.014,0.076
1670858547,1.018,0.096
1670858547,1.011,0.077
1670858547,1.016,0.117
1670858547,1.015,0.087
1670858547,1.016,0.086
1670858547,1.018,0.099
1670858547,1.015,0.106
1670858547,1.015,0.094
1670858547,1.013,0.097
1670858547,1.014,0.092
1670858547,1.014,0.098
1670858547,1.015,0.092
1670858547,1.015,0.098
1670858548,1.017,0.092
1670858548,1.011,0.091
1670858548,1.016,0.09
1670858548,1.016,0.099
1670858548,1.018,0.094
1670858548,1.015,0.096
1670858548,1.016,0.094
1670858548,1.016,0.099
1670858548,1.018,0.094
1670858548,1.017,0.105
1670858548,1.017,0.089
1670858548,1.016,0.095
1670858548,1.017,0.095
1670858548,1.015,0.098
1670858548,1.016,0.086
1670858548,1.017,0.1
1670858548,1.014,0.093
1670858548,1.02,0.089
1670858548,1.017,0.092
1670858548,1.019,0.096
1670858549,1.016,0.092
1670858549,1.02,0.091
1670858549,1.015,0.097
1670858549,1.019,0.092
1670858549,1.017,0.093
1670858549,1.014,0.093
1670858549,1.016,0.097
1670858549,1.016,0.092
1670858549,1.014,0.093
1670858549,1.017,0.089
1670858549,1.019,0.095
1670858549,1.014,0.091
1670858549,1.015,0.094
1670858549,1.019,0.094
1670858549,1.019,0.091
1670858549,1.021,0.097
1670858549,1.016,0.104
1670858549,1.017,0.097
1670858549,1.014,0.088
1670858549,1.016,0.094
1670858550,1.017,0.099
1670858550,1.019,0.101
1670858550,1.017,0.096
1670858550,1.014,0.092
1670858550,1.017,0.096
1670858550,1.016,0.098
1670858550,1.016,0.097
1670858550,1.016,0.1
1670858550,1.015,0.089
1670858550,1.017,0.087
1670858550,1.013,0.101
1670858550,1.012,0.094
1670858550,1.013,0.092
1670858550,1.015,0.096
1670858550,1.016,0.098
1670858550,1.014,0.096
1670858550,1.017,0.099
1670858550,1.012,0.092
1670858550,1.016,0.093
1670858550,1.017,0.095
1670858551,1.019,0.088
1670858551,1.017,0.097
1670858551,1.014,0.093
1670858551,1.015,0.093
1670858551,1.016,0.095
1670858551,1.014,0.099
1670858551,1.015,0.095
1670858551,1.013,0.094
1670858551,1.016,0.095
1670858551,1.013,0.088
1670858551,1.017,0.088
1670858551,1.014,0.089
1670858551,1.019,0.091
1670858551,1.018,0.091
1670858551,1.015,0.094
1670858551,1.015,0.093
1670858551,1.018,0.098
1670858551,1.015,0.097
1670858551,1.017,0.096
1670858551,1.017,0.091
1670858552,1.017,0.099
1670858552,1.013,0.092
1670858552,1.019,0.092
1670858552,1.017,0.093
1670858552,1.018,0.097
1670858552,1.018,0.095
1670858552,1.018,0.029
1670858552,1.016,0.091
1670858552,1.014,0.089
1670858552,1.017,0.128
1670858552,1.016,0.101
1670858552,1.021,0.134
1670858552,1.014,0.097
1670858552,1.013,0.094
1670858552,1.018,0.089
1670858552,1.012,0.089
1670858552,1.016,0.081
1670858552,1.016,0.092
1670858552,1.015,0.094
1670858552,1.016,0.1
1670858553,1.017,0.09
1670858553,1.016,0.1
1670858553,1.016,0.096
1670858553,1.016,0.094
1670858553,1.013,0.093
1670858553,1.018,0.095
1670858553,1.014,0.091
1670858553,1.032,0.084
1670858553,1.016,0.091
1670858553,1.017,0.087
1670858553,1.016,0.089
1670858553,1.017,0.098
1670858553,1.016,0.093
1670858553,1.018,0.082
1670858553,1.017,0.089
1670858553,1.016,0.093
1670858553,1.015,0.103
1670858553,1.018,0.099
1670858553,1.015,0.092
1670858553,1.012,0.093
1670858554,1.014,0.089
1670858554,1.02,0.088
1670858554,1.019,0.095
1670858554,1.017,0.097
1670858554,1.021,0.09
1670858554,1.018,0.091
1670858554,1.016,0.098
1670858554,1.019,0.097
1670858554,1.016,0.093
1670858554,1.02,0.098
1670858554,1.017,0.088
1670858554,1.016,0.089
1670858554,1.023,0.098
1670858554,1.017,0.095
1670858554,1.018,0.091
1670858554,1.017,0.093
1670858554,1.018,0.094
1670858554,1.017,0.082
1670858554,1.016,0.092
1670858554,1.018,0.09
1670858555,1.016,0.091
1670858555,1.016,0.095
1670858555,1.017,0.095
1670858555,1.017,0.092
1670858555,1.015,0.092
1670858555,1.016,0.094
1670858555,1.018,0.098
1670858555,1.015,0.088
1670858555,1.025,0.105
1670858555,1.017,0.096
1670858555,1.017,0.091
1670858555,1.014,0.092
1670858555,1.013,0.093
1670858555,1.019,0.097
1670858555,1.016,0.096
1670858555,1.018,0.093
1670858555,1.016,0.087
1670858555,1.019,0.089
1670858555,1.017,0.094
1670858555,1.016,0.091
1670858556,1.017,0.093
1670858556,1.014,0.093
1670858556,1.018,0.092
1670858556,1.018,0.09
1670858556,1.015,0.094
1670858556,1.017,0.098
1670858556,1.018,0.091
1670858556,1.017,0.102
1670858556,1.01,0.089
1670858556,1.017,0.091
1670858556,1.015,0.099
1670858556,1.014,0.094
1670858556,1.017,0.092
1670858556,1.015,0.093
1670858556,1.015,0.087
1670858556,1.015,0.089
1670858556,1.019,0.081
1670858556,1.014,0.094
1670858556,1.012,0.097
1670858556,1.017,0.093
1670858557,1.017,0.095
1670858557,1.015,0.09
1670858557,1.016,0.083
1670858557,1.015,0.095
1670858557,1.015,0.105
1670858557,1.016,0.107
1670858557,1.016,0.106
1670858557,1.017,0.097
1670858557,1.017,0.099
1670858557,1.017,0.056
1670858557,1.016,0.092
1670858557,1.017,0.092
1670858557,1.017,0.098
1670858557,1.015,0.103
1670858557,1.013,0.09
1670858557,1.017,0.099
1670858557,1.018,0.077
1670858557,1.017,0.103
1670858557,1.017,0.091
1670858557,1.015,0.086
1670858558,1.015,0.093
1670858558,1.014,0.098
1670858558,1.015,0.091
1670858558,1.016,0.08
1670858558,1.013,0.089
1670858558,1.016,0.067
1670858558,1.016,0.101
1670858558,1.014,0.095
1670858558,1.017,0.124
1670858558,1.015,0.084
1670858558,1.021,0.086
1670858558,1.016,0.094
1670858558,1.017,0.095
1670858558,1.014,0.093
1670858558,1.016,0.126
1670858558,1.014,0.042
1670858558,1.017,0.119
1670858558,1.016,0.095
1670858558,1.016,0.095
1670858558,1.014,0.103
1670858559,1.015,0.088
1670858559,1.015,0.115
1670858559,1.013,0.108
1670858559,1.013,0.09
1670858559,1.017,0.069
1670858559,1.017,0.111
1670858559,1.019,0.088
1670858559,1.015,0.104
1670858559,1.015,0.072
1670858559,1.016,0.078
1670858559,1.025,0.077
1670858559,1.018,0.104
1670858559,1.019,0.09
1670858559,1.019,0.105
1670858559,1.016,0.072
1670858559,1.018,0.088
1670858559,1.02,0.111
1670858559,1.017,0.089
1670858559,1.017,0.045
1670858559,1.019,0.113
1670858560,1.015,0.102
1670858560,1.012,0.112
1670858560,1.013,0.093
1670858560,1.012,0.013
1670858560,1.015,0.087
1670858560,1.016,0.093
1670858560,1.017,0.066
1670858560,1.014,0.08
1670858560,1.015,0.11
1670858560,1.02,0.092
1670858560,1.015,0.094
1670858560,1.015,0.138
1670858560,1.013,0.129
1670858560,1.013,0.077
1670858560,1.015,0.028
1670858560,1.014,0.074
1670858560,1.017,0.087
1670858560,1.015,0.093
1670858560,1.017,0.121
1670858560,1.017,0.114
1670858561,1.016,0.126
1670858561,1.02,0.148
1670858561,1.021,0.133
1670858561,1.015,0.066
1670858561,1.015,0.117
1670858561,1.015,0.039
1670858561,1.016,0.109
1670858561,1.013,0.053
1670858561,1.015,0.09
1670858561,1.017,0.017
1670858561,1.014,0.054
1670858561,1.018,0.109
1670858561,1.016,0.083
1670858561,1.014,0.109
1670858561,1.017,0.064
1670858561,1.02,0.106
1670858561,1.016,0.108
1670858561,1.018,0.087
1670858561,1.013,0.085
1670858561,1.019,0.111
1670858562,1.017,0.114
1670858562,1.017,0.108
1670858562,1.016,0.068
1670858562,1.015,0.081
1670858562,1.019,0.107
1670858562,1.016,0.101
1670858562,1.016,0.121
1670858562,1.017,0.093
1670858562,1.017,0.083
1670858562,1.017,0.093
1670858562,1.018,0.111
1670858562,1.017,0.139
1670858562,1.016,0.082
1670858562,1.017,0.096
1670858562,1.017,0.079
1670858562,1.019,0.122
1670858562,1.016,0.087
1670858562,1.019,0.115
1670858562,1.019,0.101
1670858562,1.017,0.082
1670858563,1.016,0.1
1670858563,1.017,0.061
1670858563,1.015,0.128
1670858563,1.016,0.09
1670858563,1.016,0.069
1670858563,1.017,0.099
1670858563,1.016,0.092
1670858563,1.014,0.082
1670858563,1.017,0.096
1670858563,1.017,0.076
1670858563,1.016,0.105
1670858563,1.017,0.097
1670858563,1.018,0.09
1670858563,1.016,0.084
1670858563,1.016,0.098
1670858563,1.017,0.098
1670858563,1.015,0.089
1670858563,1.016,0.097
1670858563,1.015,0.094
1670858563,1.015,0.095
1670858564,1.014,0.1
1670858564,1.014,0.097
1670858564,1.016,0.094
1670858564,1.02,0.088
1670858564,1.018,0.094
1670858564,1.016,0.089
1670858564,1.014,0.092
1670858564,1.019,0.101
1670858564,1.014,0.092
1670858564,1.017,0.087
1670858564,1.019,0.092
1670858564,1.015,0.096
1670858564,1.017,0.089
1670858564,1.019,0.097
1670858564,1.015,0.096
1670858564,1.02,0.093
1670858564,1.018,0.096
1670858564,1.019,0.096
1670858564,1.02,0.089
1670858564,1.02,0.095
1670858565,1.017,0.094
1670858565,1.016,0.099
1670858565,1.019,0.09
1670858565,1.015,0.086
1670858565,1.018,0.092
1670858565,1.019,0.088
1670858565,1.016,0.102
1670858565,1.017,0.093
1670858565,1.017,0.096
1670858565,1.018,0.102
1670858565,1.017,0.095
1670858565,1.018,0.098
1670858565,1.017,0.093
1670858565,1.018,0.103
1670858565,1.015,0.094
1670858565,1.019,0.09
1670858565,1.019,0.088
1670858565,1.015,0.091
1670858565,1.021,0.097
1670858565,1.017,0.101
1670858566,1.017,0.097
1670858566,1.016,0.094
1670858566,1.016,0.092
1670858566,1.017,0.093
1670858566,1.015,0.094
1670858566,1.015,0.095
1670858566,1.016,0.089
1670858566,1.018,0.097
1670858566,1.011,0.094
1670858566,1.014,0.086
1670858566,1.014,0.101
1670858566,1.013,0.093
1670858566,1.016,0.099
1670858566,1.015,0.099
1670858566,1.018,0.099
1670858566,1.015,0.097
1670858566,1.015,0.089
1670858566,1.017,0.091
1670858566,1.016,0.096
1670858566,1.017,0.096
1670858567,1.018,0.093
1670858567,1.017,0.095
1670858567,1.016,0.095
1670858567,1.016,0.1
1670858567,1.016,0.098
1670858567,1.014,0.097
1670858567,1.016,0.083
1670858567,1.017,0.096
1670858567,1.016,0.095
1670858567,1.017,0.088
1670858567,1.016,0.092
1670858567,1.015,0.09
1670858567,1.015,0.082
1670858567,1.016,0.095
1670858567,1.017,0.093
1670858567,1.016,0.096
1670858567,1.017,0.09
1670858567,1.016,0.094
1670858567,1.017,0.091
1670858567,1.015,0.096
1670858568,1.017,0.1
1670858568,1.017,0.098
1670858568,1.017,0.095
1670858568,1.016,0.088
1670858568,1.015,0.095
1670858568,1.017,0.097
1670858568,1.016,0.093
1670858568,1.017,0.098
1670858568,1.016,0.097
1670858568,1.016,0.098
1670858568,1.018,0.093
1670858568,1.017,0.09
1670858568,1.018,0.099
1670858568,1.016,0.094
1670858568,1.017,0.098
1670858568,1.018,0.099
1670858568,1.015,0.096
1670858568,1.017,0.096
1670858568,1.019,0.096
1670858568,1.016,0.095
1670858569,1.014,0.091
1670858569,1.016,0.091
1670858569,1.017,0.087
1670858569,1.018,0.087
1670858569,1.02,0.095
1670858569,1.018,0.092
1670858569,1.013,0.091
1670858569,1.019,0.092
1670858569,1.017,0.091
1670858569,1.018,0.09
1670858569,1.02,0.091
1670858569,1.018,0.093
1670858569,1.018,0.093
1670858569,1.019,0.086
1670858569,1.015,0.092
1670858569,1.016,0.091
1670858569,1.016,0.09
1670858569,1.018,0.096
1670858569,1.016,0.085
1670858569,1.017,0.097
1670858570,1.015,0.094
1670858570,1.017,0.087
1670858570,1.017,0.097
1670858570,1.015,0.09
1670858570,1.018,0.099
1670858570,1.015,0.091
1670858570,1.019,0.092
1670858570,1.016,0.098
1670858570,1.017,0.092
1670858570,1.017,0.1
1670858570,1.015,0.088
1670858570,1.015,0.092
1670858570,1.018,0.093
1670858570,1.015,0.096
1670858570,1.014,0.093
1670858570,1.017,0.096
1670858570,1.016,0.089
1670858570,1.016,0.092
1670858570,1.017,0.096
1670858570,1.018,0.094
1670858571,1.016,0.088
1670858571,1.014,0.087
1670858571,1.016,0.09
1670858571,1.015,0.088
1670858571,1.02,0.093
1670858571,1.018,0.097
1670858571,1.016,0.094
1670858571,1.017,0.088
1670858571,1.016,0.094
1670858571,1.017,0.086
1670858571,1.017,0.108
1670858571,1.018,0.094
1670858571,1.015,0.1
1670858571,1.017,0.097
1670858571,1.02,0.101
1670858571,1.018,0.09
1670858571,1.012,0.096
1670858571,1.018,0.097
1670858571,1.017,0.096
1670858571,1.015,0.099
1670858572,1.019,0.094
1670858572,1.016,0.096
1670858572,1.016,0.095
1670858572,1.018,0.09
1670858572,1.015,0.086
1670858572,1.017,0.093
1670858572,1.021,0.092
1670858572,1.016,0.094
1670858572,1.019,0.099
1670858572,1.018,0.1
1670858572,1.016,0.095
1670858572,1.016,0.072
1670858572,1.016,0.097
1670858572,1.019,0.1
1670858572,1.016,0.094
1670858572,1.019,0.095
1670858572,1.017,0.086
1670858572,1.018,0.087
1670858572,1.015,0.084
1670858572,1.015,0.089
1670858573,1.018,0.093
1670858573,1.018,0.103
1670858573,1.016,0.077
1670858573,1.018,0.095
1670858573,1.017,0.116
1670858573,1.016,0.116
1670858573,1.016,0.101
1670858573,1.017,0.094
1670858573,1.014,0.069
1670858573,1.016,0.075
1670858573,1.015,0.082
1670858573,1.019,0.167
1670858573,1.017,0.091
1670858573,1.017,0.067
1670858573,1.017,0.11
1670858573,1.018,0.099
1670858573,1.013,0.098
1670858573,1.019,0.119
1670858573,1.014,0.089
1670858573,1.021,0.103
1670858574,1.018,0.104
1670858574,1.016,0.095
1670858574,1.014,0.087
1670858574,1.015,0.115
1670858574,1.018,0.101
1670858574,1.018,0.122
1670858574,1.017,0.083
1670858574,1.015,0.081
1670858574,1.018,0.098
1670858574,1.013,-0.022
1670858574,1.017,0.106
1670858574,1.017,0.119
1670858574,1.026,0.147
1670858574,1.019,0.214
1670858574,1.017,0.088
1670858574,1.017,0.104
1670858574,1.017,0.095
1670858574,1.017,0.124
1670858574,1.014,0.097
1670858574,1.019,0.075
1670858575,1.648,0.104
1670858575,2.453,0.106
1670858575,2.451,0.077
1670858575,2.451,0.09
1670858575,2.45,0.07
1670858575,2.457,0.104
1670858575,2.456,0.131
1670858575,2.451,0.066
1670858575,2.454,0.071
1670858575,2.45,0.111
1670858575,2.451,0.049
1670858575,2.452,0.069
1670858575,2.454,0.127
1670858575,2.453,0.099
1670858575,2.451,0.051
1670858575,2.451,0.162
1670858575,1.331,0.05
1670858575,1.013,0.067
1670858575,1.017,0.102
1670858575,1.014,1.535
1670858576,1.015,8.219
1670858576,1.014,8.225
1670858576,1.018,8.22
1670858576,1.013,8.216
1670858576,1.016,8.215
1670858576,1.013,8.215
1670858576,1.012,8.218
1670858576,1.012,8.211
1670858576,1.017,8.223
1670858576,1.014,8.22
1670858576,1.017,8.215
1670858576,1.016,8.211
1670858576,1.019,8.225
1670858576,1.016,8.213
1670858576,1.015,1.241
1670858576,1.015,0.113
1670858576,1.016,0.089
1670858576,1.018,0.088
1670858576,1.018,0.114
1670858576,1.021,0.126
1670858577,1.02,0.111
1670858577,1.016,0.079
1670858577,1.017,0.056
1670858577,1.019,0.088
1670858577,1.019,0.078
1670858577,1.012,0.006
1670858577,1.272,0.067
1670858577,2.452,0.076
1670858577,2.452,0.152
1670858577,2.455,0.106
1670858577,2.453,0.086
1670858577,2.455,0.09
1670858577,2.454,0.101
1670858577,2.453,0.107
1670858577,2.452,0.068
1670858577,2.45,0.077
1670858577,2.452,0.131
1670858577,2.45,0.05
1670858577,2.452,0.095
1670858577,2.453,0.115
1670858578,2.453,0.074
1670858578,2.455,0.092
1670858578,1.13,0.09
1670858578,1.019,0.066
1670858578,1.013,0.087
1670858578,1.015,1.724
1670858578,1.016,8.222
1670858578,1.018,8.217
1670858578,1.016,8.211
1670858578,1.017,8.212
1670858578,1.016,8.221
1670858578,1.017,8.218
1670858578,1.014,8.219
1670858578,1.015,8.216
1670858578,1.014,8.209
1670858578,1.015,8.216
1670858578,1.016,8.222
1670858578,1.016,8.225
1670858578,1.479,8.226
1670858578,2.452,8.217
1670858579,2.45,0.752
1670858579,2.453,0.086
1670858579,2.453,0.077
1670858579,2.45,0.095
1670858579,2.452,0.088
1670858579,2.449,0.091
1670858579,2.451,0.092
1670858579,2.45,0.083
1670858579,2.452,0.095
1670858579,2.45,0.093
1670858579,2.447,0.096
1670858579,2.449,0.099
1670858579,2.452,0.096
1670858579,2.451,0.1
1670858579,1.419,0.097
1670858579,1.016,0.091
1670858579,1.016,0.103
1670858579,1.019,0.087
1670858579,1.015,5.782
1670858579,1.015,8.217
1670858580,1.014,8.216
1670858580,1.015,8.224
1670858580,1.015,8.218
1670858580,1.014,8.212
1670858580,1.017,8.207
1670858580,1.016,8.219
1670858580,1.018,8.222
1670858580,1.017,8.222
1670858580,1.017,8.214
1670858580,1.015,8.221
1670858580,1.017,8.209
1670858580,1.015,7.247
1670858580,1.017,0.094
1670858580,1.02,0.104
1670858580,1.017,0.088
1670858580,1.015,0.093
1670858580,1.016,0.089
1670858580,1.019,0.099
1670858580,1.017,0.097
1670858580,1.016,0.094
1670858581,1.017,0.102
1670858581,1.017,0.084
1670858581,1.017,0.093
1670858581,1.017,0.098
1670858581,1.016,0.091
1670858581,1.016,0.093
1670858581,1.018,0.089
1670858581,1.017,0.094
1670858581,1.018,0.09
1670858581,1.016,0.093
1670858581,1.016,0.092
1670858581,1.013,0.087
1670858581,1.016,0.093
1670858581,1.017,0.089
1670858581,1.017,0.091
1670858581,1.017,0.095
1670858581,1.016,0.096
1670858581,1.018,0.087
1670858581,1.018,0.096
1670858581,1.015,0.096
1670858582,1.015,0.099
1670858582,1.018,0.096
1670858582,1.016,0.09
1670858582,1.017,0.089
1670858582,1.017,0.098
1670858582,1.018,0.097
1670858582,1.017,0.102
1670858582,1.019,0.096
1670858582,1.018,0.098
1670858582,1.015,0.092
1670858582,1.018,0.097
1670858582,1.016,0.082
1670858582,1.017,0.103
1670858582,1.019,0.098
1670858582,1.02,0.095
1670858582,1.014,0.094
1670858582,1.017,0.095
1670858582,1.018,0.094
1670858582,1.016,0.088
1670858582,1.016,0.096
1670858583,1.019,0.096
1670858583,1.018,0.089
1670858583,1.013,0.091
1670858583,1.015,0.091
1670858583,1.017,0.096
1670858583,1.016,0.097
1670858583,1.019,0.094
1670858583,1.017,0.097
1670858583,1.017,0.094
1670858583,1.019,0.075
1670858583,1.018,0.072
1670858583,1.019,0.094
1670858583,1.015,0.098
1670858583,1.017,0.093
1670858583,1.014,0.127
1670858583,1.016,0.092
1670858583,1.017,0.093
1670858583,1.016,0.096
1670858583,1.014,0.104
1670858583,1.013,0.093
1670858584,1.015,0.101
1670858584,1.012,0.078
1670858584,1.018,0.103
1670858584,1.015,0.086
1670858584,1.015,0.095
1670858584,1.016,0.092
1670858584,1.014,0.1
1670858584,1.013,0.085
1670858584,1.013,0.098
1670858584,1.016,0.089
1670858584,1.014,0.084
1670858584,1.015,0.088
1670858584,1.015,0.097
1670858584,1.015,0.087
1670858584,1.015,0.093
1670858584,1.016,0.1
1670858584,1.016,0.09
1670858584,1.016,0.094
1670858584,1.018,0.097
1670858584,1.015,0.093
1670858585,1.019,0.098
1670858585,1.018,0.089
1670858585,1.018,0.081
1670858585,1.018,0.093
1670858585,1.018,0.099
1670858585,1.016,0.088
1670858585,1.015,0.098
1670858585,1.025,0.094
1670858585,1.013,0.087
1670858585,1.016,0.09
1670858585,1.017,0.096
